"HDI Rank","Country","1990","","1995","","2000","","2005","","2010","","2011","","2012","","2013","","2014","","2015","","2016","","2017","","2018","","2019","","2030",""
"62"," Malaysia","18.0","g","20.5","g","23.2","g","25.7","g","28.2","g","28.7","g","29.1","g","29.5","g","29.9","g","30.3","g","30.7","g","31.1","g","31.5","g","31.9","g","36.1","a,g"
"95"," Maldives","0.2","","0.3","","0.3","","0.3","","0.4","","0.4","","0.4","","0.4","","0.4","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","a"
"184"," Mali","8.4","","9.6","","10.9","","12.8","","15.0","","15.5","","16.0","","16.4","","16.9","","17.4","","18.0","","18.5","","19.1","","19.7","","27.0","a"
"28"," Malta","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","","0.4","a"
"117"," Marshall Islands","0.0","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","a"
"157"," Mauritania","2.0","","2.3","","2.6","","3.0","","3.5","","3.6","","3.7","","3.8","","3.9","","4.0","","4.2","","4.3","","4.4","","4.5","","6.0","a"
"66"," Mauritius","1.1","w","1.1","w","1.2","w","1.2","w","1.2","w","1.3","w","1.3","w","1.3","w","1.3","w","1.3","w","1.3","w","1.3","w","1.3","w","1.3","w","1.3","a,w"
"74"," Mexico","83.9","","91.7","","98.9","","106.0","","114.1","","115.7","","117.3","","118.8","","120.4","","121.9","","123.3","","124.8","","126.2","","127.6","","140.9","a"
"136"," Micronesia (Federated States of)","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","a"
"90"," Moldova (Republic of)","4.4","x","4.3","x","4.2","x","4.2","x","4.1","x","4.1","x","4.1","x","4.1","x","4.1","x","4.1","x","4.1","x","4.1","x","4.1","x","4.0","x","3.9","a,x"
".."," Monaco","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","a"
"99"," Mongolia","2.2","","2.3","","2.4","","2.5","","2.7","","2.8","","2.8","","2.9","","2.9","","3.0","","3.1","","3.1","","3.2","","3.2","","3.7","a"
"48"," Montenegro","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","a"
"121"," Morocco","24.8","","27.0","","28.8","","30.5","","32.3","","32.8","","33.2","","33.7","","34.2","","34.7","","35.1","","35.6","","36.0","","36.5","","40.9","a"
"181"," Mozambique","13.0","","15.5","","17.7","","20.5","","23.5","","24.2","","24.9","","25.6","","26.3","","27.0","","27.8","","28.6","","29.5","","30.4","","41.2","a"
"147"," Myanmar","41.3","","43.9","","46.7","","49.0","","50.6","","51.0","","51.4","","51.9","","52.3","","52.7","","53.0","","53.4","","53.7","","54.0","","58.5","a"
"130"," Namibia","1.4","","1.6","","1.8","","1.9","","2.1","","2.2","","2.2","","2.2","","2.3","","2.3","","2.4","","2.4","","2.4","","2.5","","3.0","a"
".."," Nauru","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","a"
"142"," Nepal","18.9","","21.6","","23.9","","25.7","","27.0","","27.0","","27.0","","26.9","","26.9","","27.0","","27.3","","27.6","","28.1","","28.6","","33.4","a"
"8"," Netherlands","15.0","","15.5","","15.9","","16.4","","16.7","","16.7","","16.8","","16.8","","16.9","","16.9","","17.0","","17.0","","17.1","","17.1","","17.4","a"
"14"," New Zealand","3.4","","3.7","","3.9","","4.1","","4.4","","4.4","","4.5","","4.5","","4.6","","4.6","","4.7","","4.7","","4.7","","4.8","","5.2","a"
"128"," Nicaragua","4.2","","4.7","","5.1","","5.4","","5.8","","5.9","","6.0","","6.1","","6.1","","6.2","","6.3","","6.4","","6.5","","6.5","","7.4","a"
"189"," Niger","8.0","","9.5","","11.3","","13.6","","16.5","","17.1","","17.8","","18.5","","19.2","","20.0","","20.8","","21.6","","22.4","","23.3","","34.8","a"
"161"," Nigeria","95.2","","107.9","","122.3","","138.9","","158.5","","162.8","","167.2","","171.8","","176.4","","181.1","","186.0","","190.9","","195.9","","201.0","","263.0","a"
"82"," North Macedonia","2.0","","2.0","","2.0","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","a"
"1"," Norway","4.2","y","4.4","y","4.5","y","4.6","y","4.9","y","4.9","y","5.0","y","5.1","y","5.1","y","5.2","y","5.3","y","5.3","y","5.3","y","5.4","y","5.9","a,y"
"60"," Oman","1.8","","2.2","","2.3","","2.5","","3.0","","3.3","","3.5","","3.8","","4.0","","4.3","","4.5","","4.7","","4.8","","5.0","","5.9","a"
"154"," Pakistan","107.6","","123.8","","142.3","","160.3","","179.4","","183.3","","187.3","","191.3","","195.3","","199.4","","203.6","","207.9","","212.2","","216.6","","263.0","a"
"50"," Palau","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","a"
"115"," Palestine, State of","2.1","z","2.6","z","3.2","z","3.6","z","4.1","z","4.2","z","4.2","z","4.3","z","4.4","z","4.5","z","4.6","z","4.7","z","4.9","z","5.0","z","6.3","a,z"
"57"," Panama","2.5","","2.7","","3.0","","3.3","","3.6","","3.7","","3.8","","3.8","","3.9","","4.0","","4.0","","4.1","","4.2","","4.2","","4.9","a"
"155"," Papua New Guinea","4.6","","5.2","","5.8","","6.5","","7.3","","7.5","","7.6","","7.8","","7.9","","8.1","","8.3","","8.4","","8.6","","8.8","","10.7","a"
"103"," Paraguay","4.2","","4.8","","5.3","","5.8","","6.2","","6.3","","6.4","","6.5","","6.6","","6.7","","6.8","","6.9","","7.0","","7.0","","8.0","a"
"79"," Peru","22.1","","24.3","","26.5","","27.9","","29.0","","29.3","","29.5","","29.8","","30.1","","30.5","","30.9","","31.4","","32.0","","32.5","","36.0","a"
"107"," Philippines","61.9","","69.8","","78.0","","86.3","","94.0","","95.6","","97.2","","98.9","","100.5","","102.1","","103.7","","105.2","","106.7","","108.1","","123.7","a"
"35"," Poland","38.0","","38.5","","38.6","","38.4","","38.3","","38.3","","38.2","","38.2","","38.1","","38.0","","38.0","","38.0","","37.9","","37.9","","36.9","a"
"38"," Portugal","9.9","","10.1","","10.3","","10.5","","10.6","","10.6","","10.5","","10.5","","10.4","","10.4","","10.3","","10.3","","10.3","","10.2","","9.9","a"
"45"," Qatar","0.5","","0.5","","0.6","","0.9","","1.9","","2.0","","2.2","","2.3","","2.5","","2.6","","2.7","","2.7","","2.8","","2.8","","3.3","a"
"49"," Romania","23.5","","23.0","","22.1","","21.4","","20.5","","20.3","","20.2","","20.1","","20.0","","19.9","","19.8","","19.7","","19.5","","19.4","","18.3","a"
"52"," Russian Federation","147.5","","148.2","","146.4","","143.7","","143.5","","143.7","","144.0","","144.3","","144.7","","145.0","","145.3","","145.5","","145.7","","145.9","","143.3","a"
"160"," Rwanda","7.3","","5.8","","7.9","","8.8","","10.0","","10.3","","10.6","","10.8","","11.1","","11.4","","11.7","","12.0","","12.3","","12.6","","16.2","a"
"74"," Saint Kitts and Nevis","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","a"
"86"," Saint Lucia","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","a"
"97"," Saint Vincent and the Grenadines","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","a"
"111"," Samoa","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","a"
".."," San Marino","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","a"
"135"," Sao Tome and Principe","0.1","","0.1","","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3","a"
"40"," Saudi Arabia","16.2","","18.6","","20.7","","23.8","","27.4","","28.3","","29.2","","30.1","","30.9","","31.7","","32.4","","33.1","","33.7","","34.3","","39.3","a"
"168"," Senegal","7.5","","8.7","","9.8","","11.1","","12.7","","13.0","","13.4","","13.8","","14.2","","14.6","","15.0","","15.4","","15.9","","16.3","","21.6","a"
"67"," Seychelles","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","a"
"182"," Sierra Leone","4.3","","4.3","","4.6","","5.6","","6.4","","6.6","","6.7","","6.9","","7.0","","7.2","","7.3","","7.5","","7.7","","7.8","","9.6","a"
"11"," Singapore","3.0","","3.5","","4.0","","4.3","","5.1","","5.3","","5.4","","5.5","","5.5","","5.6","","5.7","","5.7","","5.8","","5.8","","6.3","a"
"39"," Slovakia","5.3","","5.4","","5.4","","5.4","","5.4","","5.4","","5.4","","5.4","","5.4","","5.4","","5.4","","5.4","","5.5","","5.5","","5.4","a"
"22"," Slovenia","2.0","","2.0","","2.0","","2.0","","2.0","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","","2.1","a"
"151"," Solomon Islands","0.3","","0.4","","0.4","","0.5","","0.5","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.7","","0.7","","0.9","a"
".."," Somalia","7.2","","7.5","","8.9","","10.4","","12.0","","12.4","","12.7","","13.1","","13.4","","13.8","","14.2","","14.6","","15.0","","15.4","","21.2","a"
"114"," South Africa","36.8","","41.4","","45.0","","47.9","","51.2","","52.0","","52.8","","53.7","","54.5","","55.4","","56.2","","57.0","","57.8","","58.6","","66.0","a"
"185"," South Sudan","5.5","","5.1","","6.2","","7.5","","9.5","","9.8","","10.1","","10.4","","10.6","","10.7","","10.8","","10.9","","11.0","","11.1","","13.8","a"
"72"," Sri Lanka","17.3","","18.2","","18.8","","19.5","","20.3","","20.4","","20.5","","20.7","","20.8","","20.9","","21.0","","21.1","","21.2","","21.3","","22.0","a"
"170"," Sudan","20.1","","24.1","","27.3","","30.9","","34.5","","35.4","","36.2","","37.1","","38.0","","38.9","","39.8","","40.8","","41.8","","42.8","","55.3","a"
"97"," Suriname","0.4","","0.4","","0.5","","0.5","","0.5","","0.5","","0.5","","0.5","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","","0.6","a"
"7"," Sweden","8.6","","8.8","","8.9","","9.0","","9.4","","9.5","","9.5","","9.6","","9.7","","9.8","","9.8","","9.9","","10.0","","10.0","","10.6","a"
"2"," Switzerland","6.7","","7.0","","7.1","","7.4","","7.8","","7.9","","8.0","","8.1","","8.2","","8.3","","8.4","","8.5","","8.5","","8.6","","9.2","a"
"151"," Syrian Arab Republic","12.4","","14.3","","16.4","","18.4","","21.4","","21.1","","20.4","","19.6","","18.7","","18.0","","17.5","","17.1","","16.9","","17.1","","26.7","a"
"125"," Tajikistan","5.3","","5.8","","6.2","","6.8","","7.5","","7.7","","7.9","","8.1","","8.3","","8.5","","8.7","","8.9","","9.1","","9.3","","11.6","a"
"79"," Thailand","56.6","","59.5","","63.0","","65.4","","67.2","","67.5","","67.8","","68.1","","68.4","","68.7","","69.0","","69.2","","69.4","","69.6","","70.3","a"
"141"," Timor-Leste","0.7","","0.8","","0.9","","1.0","","1.1","","1.1","","1.1","","1.2","","1.2","","1.2","","1.2","","1.2","","1.3","","1.3","","1.6","a"
"167"," Togo","3.8","","4.2","","4.9","","5.6","","6.4","","6.6","","6.8","","7.0","","7.1","","7.3","","7.5","","7.7","","7.9","","8.1","","10.4","a"
"104"," Tonga","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","","0.1","a"
"67"," Trinidad and Tobago","1.2","","1.3","","1.3","","1.3","","1.3","","1.3","","1.3","","1.4","","1.4","","1.4","","1.4","","1.4","","1.4","","1.4","","1.4","a"
"95"," Tunisia","8.2","","9.1","","9.7","","10.1","","10.6","","10.7","","10.8","","11.0","","11.1","","11.2","","11.3","","11.4","","11.6","","11.7","","12.8","a"
"54"," Turkey","53.9","","58.5","","63.2","","67.9","","72.3","","73.4","","74.7","","75.9","","77.2","","78.5","","79.8","","81.1","","82.3","","83.4","","89.2","a"
"111"," Turkmenistan","3.7","","4.2","","4.5","","4.8","","5.1","","5.2","","5.3","","5.4","","5.5","","5.6","","5.7","","5.8","","5.9","","5.9","","6.8","a"
".."," Tuvalu","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0.0","a"
"159"," Uganda","17.4","","20.4","","23.6","","27.7","","32.4","","33.5","","34.6","","35.7","","36.9","","38.2","","39.6","","41.2","","42.7","","44.3","","59.4","a"
"31"," United Arab Emirates","1.8","","2.4","","3.1","","4.6","","8.6","","8.9","","9.1","","9.2","","9.2","","9.3","","9.4","","9.5","","9.6","","9.8","","10.7","a"
"13"," United Kingdom","57.1","","57.9","","58.9","","60.3","","63.5","","64.0","","64.5","","65.0","","65.4","","65.9","","66.3","","66.7","","67.1","","67.5","","70.5","a"
"17"," United States","252.1","","265.2","","281.7","","295.0","","309.0","","311.6","","314.0","","316.4","","318.7","","320.9","","323.0","","325.1","","327.1","","329.1","","349.6","a"
"55"," Uruguay","3.1","","3.2","","3.3","","3.3","","3.4","","3.4","","3.4","","3.4","","3.4","","3.4","","3.4","","3.4","","3.4","","3.5","","3.6","a"
"106"," Uzbekistan","20.4","","22.8","","24.8","","26.4","","28.5","","29.0","","29.4","","29.9","","30.4","","30.9","","31.4","","32.0","","32.5","","33.0","","37.4","a"
"140"," Vanuatu","0.1","","0.2","","0.2","","0.2","","0.2","","0.2","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.3","","0.4","a"
"113"," Venezuela (Bolivarian Republic of)","19.6","","21.9","","24.2","","26.4","","28.4","","28.9","","29.4","","29.8","","30.0","","30.1","","29.9","","29.4","","28.9","","28.5","","33.6","a"
"117"," Viet Nam","68.0","","74.9","","79.9","","83.8","","88.0","","88.9","","89.8","","90.8","","91.7","","92.7","","93.6","","94.6","","95.5","","96.5","","104.2","a"
"179"," Yemen","11.7","","14.9","","17.4","","20.1","","23.2","","23.8","","24.5","","25.1","","25.8","","26.5","","27.2","","27.8","","28.5","","29.2","","36.4","a"
"146"," Zambia","8.0","","9.1","","10.4","","11.9","","13.6","","14.0","","14.5","","14.9","","15.4","","15.9","","16.4","","16.9","","17.4","","17.9","","24.3","a"
"150"," Zimbabwe","10.4","","11.4","","11.9","","12.1","","12.7","","12.9","","13.1","","13.3","","13.6","","13.8","","14.0","","14.2","","14.4","","14.6","","17.6","a"
"","Human Development"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Very high human development","1309.5","","1352.3","","1390.5","","1432.4","","1483.6","","1493.5","","1503.2","","1512.5","","1521.6","","1530.5","","1539.1","","1547.4","","1555.3","","1562.5","","1610.1",""
" ","High human development","2216.0","","2371.3","","2503.8","","2622.1","","2739.3","","2764.0","","2789.2","","2814.5","","2839.7","","2864.5","","2888.6","","2912.2","","2935.0","","2957.0","","3136.9",""
" ","Medium human development","1339.3","","1489.7","","1645.7","","1798.2","","1948.2","","1976.8","","2004.9","","2032.6","","2060.2","","2087.8","","2115.5","","2143.3","","2171.2","","2199.3","","2503.5",""
" ","Low human development","407.3","","472.5","","541.6","","623.7","","717.4","","737.9","","759.1","","780.8","","803.1","","825.8","","849.0","","872.7","","896.8","","921.4","","1217.1",""
" ","Developing Countries","4186.6","","4573.5","","4946.7","","5318.4","","5703.4","","5782.2","","5861.5","","5941.1","","6020.9","","6100.7","","6180.4","","6260.0","","6339.2","","6417.9","","7230.5",""
"","Regions"," ","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..","","..",""
" ","Arab States","220.3","","250.5","","279.5","","311.6","","351.0","","359.1","","367.3","","375.4","","383.5","","391.5","","399.4","","407.1","","414.9","","422.8","","512.5",""
" ","East Asia and the Pacific","1650.1","","1757.8","","1848.7","","1926.9","","2002.6","","2018.0","","2033.6","","2049.3","","2064.7","","2079.8","","2094.5","","2108.9","","2122.7","","2136.0","","2235.6",""
" ","Europe and Central Asia","206.1","","212.4","","216.1","","221.4","","228.8","","230.8","","232.9","","235.2","","237.6","","239.9","","242.2","","244.6","","246.8","","248.8","","261.4",""
" ","Latin America and the Caribbean","438.1","","478.0","","516.7","","552.3","","586.1","","592.8","","599.4","","606.0","","612.5","","618.9","","625.2","","631.4","","637.5","","643.5","","701.5",""
" ","South Asia","1189.9","","1323.0","","1456.6","","1588.6","","1712.6","","1736.2","","1759.4","","1782.3","","1805.1","","1827.8","","1850.6","","1873.2","","1895.8","","1918.2","","2143.1",""
" ","Sub-Saharan Africa","482.1","","551.8","","629.2","","717.5","","822.4","","845.3","","868.8","","892.9","","917.6","","942.8","","968.5","","994.8","","1021.5","","1048.7","","1376.3",""
" ","Least Developed Countries","506.3","","579.7","","657.2","","744.2","","836.6","","856.5","","876.9","","897.8","","919.2","","941.1","","963.5","","986.4","","1009.7","","1033.4","","1313.8",""
" ","Small Island Developing States","44.5","","48.2","","51.8","","55.2","","59.4","","60.2","","61.0","","61.7","","62.5","","63.2","","63.9","","64.7","","65.4","","66.2","","73.2",""
" ","Organization for Economic Co-operation and Development","1105.7","","1151.1","","1194.9","","1239.7","","1286.0","","1294.7","","1303.2","","1311.4","","1319.5","","1327.5","","1335.5","","1343.4","","1351.0","","1358.1","","1406.1",""
" ","World","5299.7","","5715.3","","6113.5","","6510.9","","6925.1","","7009.3","","7093.9","","7178.5","","7263.2","","7347.6","","7431.9","","7515.7","","7598.9","","7681.3","","8515.6",""
"a: Projections based on medium-fertility variant."
"b: Includes Svalbard and Jan Mayen Islands."
"c: Includes Nagorno-Karabakh."
"d: Includes Northern Cyprus."
"e: Includes Agalega, Rodrigues and Saint Brandon."
"f: Includes Abkhazia and South Ossetia."
"w: Refers to 2007."
"x: Includes Transnistria."
"y: Includes ≈land Islands."
"z: Includes East Jerusalem."
""